Show,EpId,ClipId,Start,Stop,Start_5_sec,Stop_5_sec,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
FluencyBank,99,43,3087680,3135680,3071680,3151680,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,99,44,3309600,3357600,3293600,3373600,0,0,3,0,0,0,0,0,0,0,0,0
FluencyBank,99,45,3340000,3388000,3324000,3404000,0,0,0,0,0,2,0,0,2,0,0,0
FluencyBank,99,46,3699360,3747360,3683360,3763360,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,47,3730880,3778880,3714880,3794880,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,99,48,3775200,3823200,3759200,3839200,0,0,0,3,0,1,0,2,0,2,0,0
FluencyBank,99,49,3953120,4001120,3937120,4017120,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,99,50,3981920,4029920,3965920,4045920,0,0,0,0,0,0,0,1,3,0,0,0
FluencyBank,99,51,4029760,4077760,4013760,4093760,0,0,0,1,1,0,0,0,1,0,0,0
FluencyBank,99,52,4074880,4122880,4058880,4138880,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,53,4181600,4229600,4165600,4245600,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,99,54,4211200,4259200,4195200,4275200,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,99,55,4447360,4495360,4431360,4511360,0,0,0,0,0,0,0,1,3,0,0,0
FluencyBank,99,56,4478240,4526240,4462240,4542240,0,0,1,1,0,0,0,0,1,0,0,0
FluencyBank,99,57,4559040,4607040,4543040,4623040,0,0,0,0,0,1,0,3,2,0,0,0
FluencyBank,99,58,4588480,4636480,4572480,4652480,0,0,0,1,1,1,0,1,0,0,0,0
FluencyBank,99,59,308960,356960,292960,372960,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,99,60,337120,385120,321120,401120,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,99,61,4633440,4681440,4617440,4697440,0,0,1,0,0,0,0,2,2,0,0,0
FluencyBank,99,62,4702560,4750560,4686560,4766560,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,99,63,4729600,4777600,4713600,4793600,0,0,0,1,0,1,0,1,1,1,0,0
FluencyBank,99,64,4782720,4830720,4766720,4846720,0,0,0,2,0,0,0,1,1,0,0,0
FluencyBank,99,65,4923360,4971360,4907360,4987360,0,0,1,0,1,0,0,0,1,0,0,0
FluencyBank,99,66,4957600,5005600,4941600,5021600,0,0,0,2,0,1,0,3,0,0,0,0
FluencyBank,99,67,5023840,5071840,5007840,5087840,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,99,68,5148160,5196160,5132160,5212160,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,69,5181440,5229440,5165440,5245440,0,0,0,0,0,3,0,1,0,0,0,0
FluencyBank,99,70,5232320,5280320,5216320,5296320,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,99,71,5297440,5345440,5281440,5361440,0,0,0,0,0,3,0,0,0,1,0,0
FluencyBank,99,72,5414560,5462560,5398560,5478560,1,0,0,0,0,0,0,0,2,0,0,0
FluencyBank,99,73,5441600,5489600,5425600,5505600,0,0,0,0,0,0,0,1,3,1,0,0
FluencyBank,99,74,5488320,5536320,5472320,5552320,0,0,0,0,0,1,0,3,2,0,0,0
FluencyBank,99,75,5538720,5586720,5522720,5602720,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,99,76,5581120,5629120,5565120,5645120,0,0,0,3,0,0,0,0,0,0,0,0
FluencyBank,99,77,422400,470400,406400,486400,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,99,78,5700160,5748160,5684160,5764160,0,0,0,1,0,1,0,2,2,1,0,0
FluencyBank,99,79,5730880,5778880,5714880,5794880,0,0,0,2,1,0,0,1,0,0,0,0
FluencyBank,99,80,5814560,5862560,5798560,5878560,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,99,81,5846560,5894560,5830560,5910560,0,0,1,0,0,0,0,0,2,1,0,0
FluencyBank,99,82,5902080,5950080,5886080,5966080,0,0,0,0,0,1,0,1,2,0,0,0
FluencyBank,99,83,5955200,6003200,5939200,6019200,0,0,2,0,0,1,0,0,1,0,0,0
FluencyBank,99,84,5984160,6032160,5968160,6048160,0,0,1,1,0,2,0,0,0,0,0,0
FluencyBank,99,85,6140320,6188320,6124320,6204320,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,99,86,6170080,6218080,6154080,6234080,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,99,87,6229920,6277920,6213920,6293920,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,99,88,6264000,6312000,6248000,6328000,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,89,6546080,6594080,6530080,6610080,0,0,0,1,0,0,0,2,2,0,0,0
FluencyBank,99,90,6575360,6623360,6559360,6639360,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,91,6621760,6669760,6605760,6685760,0,0,0,1,1,1,0,2,0,0,0,0
FluencyBank,99,92,6657760,6705760,6641760,6721760,0,0,0,2,0,0,0,0,1,0,0,0
FluencyBank,99,93,6697920,6745920,6681920,6761920,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,94,6731040,6779040,6715040,6795040,0,0,1,1,0,0,0,2,1,1,0,0
FluencyBank,99,95,6969280,7017280,6953280,7033280,0,0,0,1,1,2,0,1,0,0,0,0
FluencyBank,99,96,6998880,7046880,6982880,7062880,0,0,0,2,0,0,0,3,1,0,0,0
FluencyBank,99,97,498400,546400,482400,562400,0,0,0,0,0,3,0,3,0,0,0,0
FluencyBank,99,98,525600,573600,509600,589600,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,99,99,7045440,7093440,7029440,7109440,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,99,100,7076800,7124800,7060800,7140800,1,0,1,2,0,0,0,0,0,0,0,0
FluencyBank,99,101,7181440,7229440,7165440,7245440,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,102,7211840,7259840,7195840,7275840,0,0,1,0,0,0,0,2,2,2,0,0
FluencyBank,99,103,7236320,7284320,7220320,7300320,0,0,0,0,0,0,0,1,3,0,0,0
FluencyBank,99,104,7301120,7349120,7285120,7365120,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,99,105,7363040,7411040,7347040,7427040,0,0,0,0,0,3,0,3,0,0,0,0
FluencyBank,99,106,7458240,7506240,7442240,7522240,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,99,107,7484960,7532960,7468960,7548960,0,0,0,2,0,0,0,0,1,0,0,0
FluencyBank,99,108,7550880,7598880,7534880,7614880,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,99,109,7654720,7702720,7638720,7718720,0,0,0,0,0,3,0,3,0,0,0,0
FluencyBank,99,110,7700480,7748480,7684480,7764480,0,0,0,0,0,3,0,2,0,0,0,0
FluencyBank,99,111,7785440,7833440,7769440,7849440,0,0,0,0,0,2,0,0,1,0,0,0
FluencyBank,99,112,7814880,7862880,7798880,7878880,0,0,0,1,2,0,0,0,0,0,0,0
FluencyBank,99,113,7868320,7916320,7852320,7932320,0,0,0,1,2,0,0,0,0,0,0,0
FluencyBank,99,114,1013600,1061600,997600,1077600,0,0,0,2,0,0,0,0,1,0,0,0
FluencyBank,99,115,1045120,1093120,1029120,1109120,0,0,0,1,2,0,0,1,1,0,0,0
FluencyBank,99,116,7969600,8017600,7953600,8033600,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,99,117,8051040,8099040,8035040,8115040,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,99,118,8107680,8155680,8091680,8171680,0,0,0,0,2,0,0,0,1,0,0,0
FluencyBank,99,119,8171680,8219680,8155680,8235680,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,120,8218720,8266720,8202720,8282720,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,121,8258400,8306400,8242400,8322400,0,0,0,1,0,0,2,0,2,0,0,0
FluencyBank,99,122,8295840,8343840,8279840,8359840,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,99,123,8420800,8468800,8404800,8484800,0,0,0,1,2,1,0,2,0,0,0,0
FluencyBank,99,124,8449280,8497280,8433280,8513280,1,0,1,1,1,0,0,2,0,0,0,0
FluencyBank,99,125,8665280,8713280,8649280,8729280,0,0,1,1,0,2,0,3,0,2,0,0
FluencyBank,99,126,8693600,8741600,8677600,8757600,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,99,127,8771680,8819680,8755680,8835680,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,99,128,8803840,8851840,8787840,8867840,0,0,0,1,0,0,0,2,3,0,0,0
FluencyBank,99,129,9094880,9142880,9078880,9158880,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,130,9134720,9182720,9118720,9198720,0,0,0,1,1,0,0,0,1,0,0,0
FluencyBank,99,131,9152640,9200640,9136640,9216640,0,0,0,0,0,3,0,0,0,0,0,0
FluencyBank,99,132,1157600,1205600,1141600,1221600,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,99,133,1191840,1239840,1175840,1255840,0,0,1,0,2,0,0,1,0,0,0,0
FluencyBank,99,134,9202560,9250560,9186560,9266560,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,99,135,9270880,9318880,9254880,9334880,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,136,9304320,9352320,9288320,9368320,0,0,0,1,1,0,0,3,1,0,0,0
FluencyBank,99,137,9500480,9548480,9484480,9564480,0,0,1,2,0,0,0,2,0,0,0,0
FluencyBank,99,138,9532000,9580000,9516000,9596000,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,139,9583200,9631200,9567200,9647200,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,99,140,9644160,9692160,9628160,9708160,0,0,0,0,0,0,0,0,3,3,0,0
FluencyBank,99,141,9697760,9745760,9681760,9761760,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,99,142,9751840,9799840,9735840,9815840,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,143,9803040,9851040,9787040,9867040,0,0,0,0,0,1,0,0,2,1,0,0
FluencyBank,99,144,9831200,9879200,9815200,9895200,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,145,9938240,9986240,9922240,10002240,0,0,0,0,0,1,0,1,2,0,0,0
FluencyBank,99,146,9966080,10014080,9950080,10030080,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,99,147,10019200,10067200,10003200,10083200,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,99,148,10038720,10086720,10022720,10102720,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,99,149,1388160,1436160,1372160,1452160,0,0,1,0,1,2,0,0,0,1,0,0
FluencyBank,99,150,1416000,1464000,1400000,1480000,0,0,0,2,0,0,0,3,1,0,0,0
FluencyBank,99,151,10103040,10151040,10087040,10167040,0,0,1,0,0,0,0,3,2,0,0,0
FluencyBank,99,152,10168640,10216640,10152640,10232640,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,99,153,10212000,10260000,10196000,10276000,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,154,10381920,10429920,10365920,10445920,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,155,10424000,10472000,10408000,10488000,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,99,156,10509440,10557440,10493440,10573440,0,0,0,0,0,1,0,2,2,0,0,0
FluencyBank,99,157,10543040,10591040,10527040,10607040,0,0,1,0,1,0,0,2,1,0,0,0
FluencyBank,99,158,10595680,10643680,10579680,10659680,0,0,0,1,0,1,0,0,1,1,0,0
FluencyBank,99,159,10636480,10684480,10620480,10700480,0,0,0,0,0,2,0,0,1,0,0,0
FluencyBank,99,160,10678560,10726560,10662560,10742560,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,161,10695680,10743680,10679680,10759680,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,162,10783200,10831200,10767200,10847200,0,0,0,0,0,0,0,2,3,1,0,0
FluencyBank,99,163,10914240,10962240,10898240,10978240,0,0,1,1,0,0,0,0,1,0,0,0
FluencyBank,99,164,10943520,10991520,10927520,11007520,0,0,0,2,2,0,0,0,0,0,0,0
FluencyBank,99,165,11139040,11187040,11123040,11203040,0,0,0,0,0,3,0,3,0,1,0,0
FluencyBank,99,166,11167200,11215200,11151200,11231200,0,0,2,0,0,0,0,0,1,2,0,0
FluencyBank,99,167,1462240,1510240,1446240,1526240,0,0,0,1,0,0,0,2,2,0,0,0
FluencyBank,99,168,11231680,11279680,11215680,11295680,0,0,1,0,0,0,0,3,2,0,0,0
FluencyBank,99,169,11276800,11324800,11260800,11340800,0,0,0,1,0,3,0,2,0,0,0,0
FluencyBank,99,170,11333440,11381440,11317440,11397440,0,0,0,0,0,0,0,2,3,1,0,0
FluencyBank,99,171,11372320,11420320,11356320,11436320,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,99,172,11411360,11459360,11395360,11475360,0,0,0,0,0,3,0,2,1,0,0,0
FluencyBank,99,173,11507200,11555200,11491200,11571200,0,0,0,0,0,2,0,0,1,0,0,0
FluencyBank,99,174,11536000,11584000,11520000,11600000,0,0,0,0,0,0,0,1,3,0,0,0
FluencyBank,99,175,11585120,11633120,11569120,11649120,0,0,0,0,0,0,0,1,3,0,0,0
FluencyBank,99,176,11619840,11667840,11603840,11683840,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,99,177,11759360,11807360,11743360,11823360,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,99,178,11805120,11853120,11789120,11869120,0,0,0,1,0,2,0,2,0,0,0,0
FluencyBank,99,179,11851040,11899040,11835040,11915040,0,0,0,0,1,3,0,0,0,1,0,0
FluencyBank,99,180,11899200,11947200,11883200,11963200,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,181,12030400,12078400,12014400,12094400,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,182,12112000,12160000,12096000,12176000,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,99,183,12141600,12189600,12125600,12205600,1,0,0,0,0,0,2,0,2,0,0,0
FluencyBank,99,184,1656800,1704800,1640800,1720800,0,0,0,1,0,0,0,3,2,0,0,0
FluencyBank,99,185,1686560,1734560,1670560,1750560,0,0,1,1,0,0,0,2,1,0,0,0
FluencyBank,107,0,0,40480,-16000,56480,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,1,824160,872160,808160,888160,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,107,2,846560,894560,830560,910560,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,3,939200,987200,923200,1003200,0,0,1,0,0,0,0,3,2,1,0,0
FluencyBank,107,4,962400,1010400,946400,1026400,0,0,1,1,0,0,0,1,1,0,0,0
FluencyBank,107,5,1014240,1062240,998240,1078240,0,0,0,2,0,2,0,0,0,0,0,0
FluencyBank,107,6,1037280,1085280,1021280,1101280,0,0,0,1,1,0,0,0,1,0,0,0
FluencyBank,107,7,1059040,1107040,1043040,1123040,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,8,1150240,1198240,1134240,1214240,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,9,1175040,1223040,1159040,1239040,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,10,1528160,1576160,1512160,1592160,0,0,0,2,1,0,0,0,0,0,0,0
FluencyBank,107,11,1550720,1598720,1534720,1614720,0,0,1,2,0,0,0,0,0,0,0,0
FluencyBank,107,12,1579360,1627360,1563360,1643360,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,107,13,1639840,1687840,1623840,1703840,0,0,1,0,0,0,0,0,2,1,0,0
FluencyBank,107,14,1662400,1710400,1646400,1726400,0,0,0,2,0,0,0,1,1,0,0,0
FluencyBank,107,15,1697920,1745920,1681920,1761920,0,0,1,1,2,0,0,1,0,0,0,0
FluencyBank,107,16,1824640,1872640,1808640,1888640,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,107,17,1846400,1894400,1830400,1910400,0,0,0,0,0,0,0,0,3,3,0,0
FluencyBank,107,18,148320,196320,132320,212320,0,0,0,1,3,0,0,0,0,0,0,0
FluencyBank,107,19,170560,218560,154560,234560,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,107,20,1994560,2042560,1978560,2058560,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,21,2015520,2063520,1999520,2079520,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,22,2123680,2171680,2107680,2187680,0,0,2,2,1,0,0,0,0,0,0,0
FluencyBank,107,23,2145920,2193920,2129920,2209920,0,0,1,0,0,0,0,0,2,1,0,0
FluencyBank,107,24,2212000,2260000,2196000,2276000,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,25,2234880,2282880,2218880,2298880,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,26,2446080,2494080,2430080,2510080,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,27,2468960,2516960,2452960,2532960,1,0,0,0,0,0,0,0,2,1,0,0
FluencyBank,107,28,2656480,2704480,2640480,2720480,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,29,2682880,2730880,2666880,2746880,0,0,0,0,0,0,1,0,3,0,0,0
FluencyBank,107,30,2734720,2782720,2718720,2798720,0,0,1,0,0,0,0,0,3,0,0,0
FluencyBank,107,31,2759200,2807200,2743200,2823200,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,107,32,2995680,3043680,2979680,3059680,0,0,0,1,1,1,0,0,1,0,0,0
FluencyBank,107,33,3017440,3065440,3001440,3081440,0,0,0,0,0,2,0,0,1,0,0,0
FluencyBank,107,34,3060960,3108960,3044960,3124960,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,35,3172160,3220160,3156160,3236160,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,107,36,3195040,3243040,3179040,3259040,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,107,37,3236320,3284320,3220320,3300320,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,107,38,3258080,3306080,3242080,3322080,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,107,39,212160,260160,196160,276160,0,0,0,1,2,0,0,0,0,0,0,0
FluencyBank,107,40,3309600,3357600,3293600,3373600,0,0,1,0,1,1,0,0,0,0,0,0
FluencyBank,107,41,3322080,3370080,3306080,3386080,0,0,0,1,0,3,0,0,0,0,0,0
FluencyBank,107,42,3361120,3409120,3345120,3425120,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,43,3545600,3593600,3529600,3609600,0,0,2,0,0,0,0,0,1,1,0,0
FluencyBank,107,44,3568640,3616640,3552640,3632640,0,0,1,1,0,0,0,0,1,0,0,0
FluencyBank,107,45,3857600,3905600,3841600,3921600,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,107,46,3880000,3928000,3864000,3944000,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,47,3932480,3980480,3916480,3996480,0,0,0,2,0,0,0,0,1,0,0,0
FluencyBank,107,48,3954080,4002080,3938080,4018080,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,107,49,4004800,4052800,3988800,4068800,0,0,1,0,0,0,0,0,2,1,0,0
FluencyBank,107,50,4029600,4077600,4013600,4093600,0,0,1,1,0,0,0,0,1,0,0,0
FluencyBank,107,51,4070720,4118720,4054720,4134720,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,107,52,4095200,4143200,4079200,4159200,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,107,53,4287360,4335360,4271360,4351360,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,107,54,4315200,4363200,4299200,4379200,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,107,55,4418400,4466400,4402400,4482400,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,107,56,4440960,4488960,4424960,4504960,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,107,57,226720,274720,210720,290720,0,0,1,1,0,0,0,0,1,0,0,0
FluencyBank,107,58,4497280,4545280,4481280,4561280,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,107,59,4519200,4567200,4503200,4583200,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,60,4679840,4727840,4663840,4743840,0,0,0,0,0,1,0,3,2,0,0,0
FluencyBank,107,61,4700960,4748960,4684960,4764960,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,107,62,4840160,4888160,4824160,4904160,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,63,4871840,4919840,4855840,4935840,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,64,4958080,5006080,4942080,5022080,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,107,65,4980480,5028480,4964480,5044480,0,0,0,0,0,0,0,3,3,1,0,0
FluencyBank,107,66,5106400,5154400,5090400,5170400,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,67,5127520,5175520,5111520,5191520,0,0,0,0,0,2,0,0,1,0,0,0
FluencyBank,107,68,5192960,5240960,5176960,5256960,0,0,0,0,0,0,0,2,3,1,0,0
FluencyBank,107,69,5216320,5264320,5200320,5280320,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,107,70,5235040,5283040,5219040,5299040,0,0,0,0,0,0,0,2,3,1,0,0
FluencyBank,107,71,5326240,5374240,5310240,5390240,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,72,5347360,5395360,5331360,5411360,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,107,73,5462720,5510720,5446720,5526720,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,107,74,5487840,5535840,5471840,5551840,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,107,75,5565760,5613760,5549760,5629760,0,0,0,3,0,0,1,0,0,1,0,0
FluencyBank,107,76,5589760,5637760,5573760,5653760,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,107,77,330880,378880,314880,394880,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,107,78,352960,400960,336960,416960,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,79,5849440,5897440,5833440,5913440,0,0,0,0,3,2,1,0,0,0,0,0
FluencyBank,107,80,5870880,5918880,5854880,5934880,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,81,5931840,5979840,5915840,5995840,0,0,0,0,0,1,0,3,2,1,0,0
FluencyBank,107,82,5954720,6002720,5938720,6018720,0,0,1,0,0,0,0,2,2,0,0,0
FluencyBank,107,83,6134240,6182240,6118240,6198240,0,0,1,2,1,0,0,0,0,0,0,0
FluencyBank,107,84,6155520,6203520,6139520,6219520,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,107,85,6306560,6354560,6290560,6370560,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,107,86,6328800,6376800,6312800,6392800,0,0,2,0,0,0,0,0,1,0,0,0
FluencyBank,107,87,6389600,6437600,6373600,6453600,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,88,6421920,6469920,6405920,6485920,0,0,0,0,0,2,0,0,2,0,0,0
FluencyBank,107,89,389280,437280,373280,453280,0,0,1,0,0,0,0,0,2,2,0,0
FluencyBank,107,90,436800,484800,420800,500800,0,0,1,1,0,0,0,0,1,0,0,0
FluencyBank,107,91,462400,510400,446400,526400,0,0,0,0,1,2,0,0,0,1,0,0
FluencyBank,107,92,480960,528960,464960,544960,0,0,0,0,0,2,0,0,1,1,0,0
FluencyBank,107,93,555040,603040,539040,619040,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,107,94,576960,624960,560960,640960,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,107,95,711520,759520,695520,775520,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,96,732480,780480,716480,796480,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,109,0,910240,958240,894240,974240,0,0,2,0,0,0,0,0,1,0,0,0
FluencyBank,109,1,4751680,4799680,4735680,4815680,0,0,0,1,1,3,0,2,0,0,0,0
FluencyBank,109,2,4777600,4825600,4761600,4841600,0,0,0,2,0,0,0,0,1,0,0,0
FluencyBank,109,3,4848800,4896800,4832800,4912800,0,0,0,0,2,0,0,0,1,0,0,0
FluencyBank,109,4,4909600,4957600,4893600,4973600,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,109,5,5007200,5055200,4991200,5071200,0,0,0,0,0,0,0,2,3,2,0,0
FluencyBank,109,6,5035040,5083040,5019040,5099040,0,0,3,1,0,0,0,3,0,0,0,0
FluencyBank,109,7,5083200,5131200,5067200,5147200,0,0,2,0,2,0,0,0,0,0,0,0
FluencyBank,109,8,5152160,5200160,5136160,5216160,0,0,1,1,1,0,0,2,0,0,0,0
FluencyBank,109,9,5241600,5289600,5225600,5305600,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,109,10,5265760,5313760,5249760,5329760,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,109,11,5300000,5348000,5284000,5364000,0,0,2,0,2,0,0,0,0,0,0,0
FluencyBank,109,12,5338240,5386240,5322240,5402240,0,0,1,1,0,0,0,0,1,0,0,0
FluencyBank,109,13,5363680,5411680,5347680,5427680,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,109,14,5396800,5444800,5380800,5460800,0,0,0,1,0,0,0,3,2,0,0,0
FluencyBank,109,15,5426560,5474560,5410560,5490560,0,0,0,1,1,0,0,2,1,0,0,0
FluencyBank,109,16,3241280,3289280,3225280,3305280,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,109,17,3274720,3322720,3258720,3338720,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,109,18,5473280,5521280,5457280,5537280,0,0,1,0,0,0,0,3,2,0,0,0
FluencyBank,109,19,5517600,5565600,5501600,5581600,0,0,3,0,0,0,0,2,0,0,0,0
FluencyBank,109,20,5562400,5610400,5546400,5626400,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,109,21,5588800,5636800,5572800,5652800,0,0,3,1,0,0,0,0,0,0,0,0
FluencyBank,109,22,5727200,5775200,5711200,5791200,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,109,23,5758880,5806880,5742880,5822880,0,0,0,1,0,0,0,0,2,1,0,0
FluencyBank,109,24,5779040,5827040,5763040,5843040,0,0,1,0,0,0,0,3,2,0,0,0
FluencyBank,109,25,5814080,5862080,5798080,5878080,0,0,0,0,3,0,0,1,0,0,0,0
FluencyBank,109,26,5833120,5881120,5817120,5897120,0,0,0,2,1,1,0,0,0,0,0,0
FluencyBank,109,27,5880160,5928160,5864160,5944160,0,0,2,2,0,0,0,1,0,1,0,0
FluencyBank,109,28,5906720,5954720,5890720,5970720,0,0,0,0,0,1,0,2,2,0,0,0
FluencyBank,109,29,6017920,6065920,6001920,6081920,0,0,0,2,1,0,0,0,0,1,0,0
FluencyBank,109,30,6047680,6095680,6031680,6111680,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,109,31,6181440,6229440,6165440,6245440,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,109,32,6217120,6265120,6201120,6281120,0,0,0,1,1,1,0,3,0,0,0,0
FluencyBank,109,33,4080160,4128160,4064160,4144160,0,0,0,1,1,1,0,2,0,0,0,0
