Show,EpId,ClipId,Start,Stop,Start_5_sec,Stop_5_sec,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
FluencyBank,99,127,8771680,8819680,8611680,8835680,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,99,128,8803840,8851840,8643840,8867840,0,0,0,1,0,0,0,2,3,0,0,0
FluencyBank,99,129,9094880,9142880,8934880,9158880,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,130,9134720,9182720,8974720,9198720,0,0,0,1,1,0,0,0,1,0,0,0
FluencyBank,99,131,9152640,9200640,8992640,9216640,0,0,0,0,0,3,0,0,0,0,0,0
FluencyBank,99,132,1157600,1205600,997600,1221600,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,99,133,1191840,1239840,1031840,1255840,0,0,1,0,2,0,0,1,0,0,0,0
FluencyBank,99,134,9202560,9250560,9042560,9266560,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,99,135,9270880,9318880,9110880,9334880,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,136,9304320,9352320,9144320,9368320,0,0,0,1,1,0,0,3,1,0,0,0
FluencyBank,99,137,9500480,9548480,9340480,9564480,0,0,1,2,0,0,0,2,0,0,0,0
FluencyBank,99,138,9532000,9580000,9372000,9596000,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,139,9583200,9631200,9423200,9647200,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,99,140,9644160,9692160,9484160,9708160,0,0,0,0,0,0,0,0,3,3,0,0
FluencyBank,99,141,9697760,9745760,9537760,9761760,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,99,142,9751840,9799840,9591840,9815840,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,143,9803040,9851040,9643040,9867040,0,0,0,0,0,1,0,0,2,1,0,0
FluencyBank,99,144,9831200,9879200,9671200,9895200,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,145,9938240,9986240,9778240,10002240,0,0,0,0,0,1,0,1,2,0,0,0
FluencyBank,99,146,9966080,10014080,9806080,10030080,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,99,147,10019200,10067200,9859200,10083200,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,99,148,10038720,10086720,9878720,10102720,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,99,149,1388160,1436160,1228160,1452160,0,0,1,0,1,2,0,0,0,1,0,0
FluencyBank,99,150,1416000,1464000,1256000,1480000,0,0,0,2,0,0,0,3,1,0,0,0
FluencyBank,99,151,10103040,10151040,9943040,10167040,0,0,1,0,0,0,0,3,2,0,0,0
FluencyBank,99,152,10168640,10216640,10008640,10232640,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,99,153,10212000,10260000,10052000,10276000,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,154,10381920,10429920,10221920,10445920,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,155,10424000,10472000,10264000,10488000,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,99,156,10509440,10557440,10349440,10573440,0,0,0,0,0,1,0,2,2,0,0,0
FluencyBank,99,157,10543040,10591040,10383040,10607040,0,0,1,0,1,0,0,2,1,0,0,0
FluencyBank,99,158,10595680,10643680,10435680,10659680,0,0,0,1,0,1,0,0,1,1,0,0
FluencyBank,99,159,10636480,10684480,10476480,10700480,0,0,0,0,0,2,0,0,1,0,0,0
FluencyBank,99,160,10678560,10726560,10518560,10742560,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,161,10695680,10743680,10535680,10759680,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,162,10783200,10831200,10623200,10847200,0,0,0,0,0,0,0,2,3,1,0,0
FluencyBank,99,163,10914240,10962240,10754240,10978240,0,0,1,1,0,0,0,0,1,0,0,0
FluencyBank,99,164,10943520,10991520,10783520,11007520,0,0,0,2,2,0,0,0,0,0,0,0
FluencyBank,99,165,11139040,11187040,10979040,11203040,0,0,0,0,0,3,0,3,0,1,0,0
FluencyBank,99,166,11167200,11215200,11007200,11231200,0,0,2,0,0,0,0,0,1,2,0,0
FluencyBank,99,167,1462240,1510240,1302240,1526240,0,0,0,1,0,0,0,2,2,0,0,0
FluencyBank,99,168,11231680,11279680,11071680,11295680,0,0,1,0,0,0,0,3,2,0,0,0
FluencyBank,99,169,11276800,11324800,11116800,11340800,0,0,0,1,0,3,0,2,0,0,0,0
FluencyBank,99,170,11333440,11381440,11173440,11397440,0,0,0,0,0,0,0,2,3,1,0,0
FluencyBank,99,171,11372320,11420320,11212320,11436320,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,99,172,11411360,11459360,11251360,11475360,0,0,0,0,0,3,0,2,1,0,0,0
FluencyBank,99,173,11507200,11555200,11347200,11571200,0,0,0,0,0,2,0,0,1,0,0,0
FluencyBank,99,174,11536000,11584000,11376000,11600000,0,0,0,0,0,0,0,1,3,0,0,0
FluencyBank,99,175,11585120,11633120,11425120,11649120,0,0,0,0,0,0,0,1,3,0,0,0
FluencyBank,99,176,11619840,11667840,11459840,11683840,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,99,177,11759360,11807360,11599360,11823360,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,99,178,11805120,11853120,11645120,11869120,0,0,0,1,0,2,0,2,0,0,0,0
FluencyBank,99,179,11851040,11899040,11691040,11915040,0,0,0,0,1,3,0,0,0,1,0,0
FluencyBank,99,180,11899200,11947200,11739200,11963200,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,181,12030400,12078400,11870400,12094400,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,99,182,12112000,12160000,11952000,12176000,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,99,183,12141600,12189600,11981600,12205600,1,0,0,0,0,0,2,0,2,0,0,0
FluencyBank,99,184,1656800,1704800,1496800,1720800,0,0,0,1,0,0,0,3,2,0,0,0
FluencyBank,99,185,1686560,1734560,1526560,1750560,0,0,1,1,0,0,0,2,1,0,0,0
FluencyBank,107,0,0,40480,-160000,56480,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,1,824160,872160,664160,888160,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,107,2,846560,894560,686560,910560,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,3,939200,987200,779200,1003200,0,0,1,0,0,0,0,3,2,1,0,0
FluencyBank,107,4,962400,1010400,802400,1026400,0,0,1,1,0,0,0,1,1,0,0,0
FluencyBank,107,5,1014240,1062240,854240,1078240,0,0,0,2,0,2,0,0,0,0,0,0
FluencyBank,107,6,1037280,1085280,877280,1101280,0,0,0,1,1,0,0,0,1,0,0,0
FluencyBank,107,7,1059040,1107040,899040,1123040,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,8,1150240,1198240,990240,1214240,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,9,1175040,1223040,1015040,1239040,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,10,1528160,1576160,1368160,1592160,0,0,0,2,1,0,0,0,0,0,0,0
FluencyBank,107,11,1550720,1598720,1390720,1614720,0,0,1,2,0,0,0,0,0,0,0,0
FluencyBank,107,12,1579360,1627360,1419360,1643360,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,107,13,1639840,1687840,1479840,1703840,0,0,1,0,0,0,0,0,2,1,0,0
FluencyBank,107,14,1662400,1710400,1502400,1726400,0,0,0,2,0,0,0,1,1,0,0,0
FluencyBank,107,15,1697920,1745920,1537920,1761920,0,0,1,1,2,0,0,1,0,0,0,0
FluencyBank,107,16,1824640,1872640,1664640,1888640,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,107,17,1846400,1894400,1686400,1910400,0,0,0,0,0,0,0,0,3,3,0,0
FluencyBank,107,18,148320,196320,-11680,212320,0,0,0,1,3,0,0,0,0,0,0,0
FluencyBank,107,19,170560,218560,10560,234560,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,107,20,1994560,2042560,1834560,2058560,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,21,2015520,2063520,1855520,2079520,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,22,2123680,2171680,1963680,2187680,0,0,2,2,1,0,0,0,0,0,0,0
FluencyBank,107,23,2145920,2193920,1985920,2209920,0,0,1,0,0,0,0,0,2,1,0,0
FluencyBank,107,24,2212000,2260000,2052000,2276000,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,25,2234880,2282880,2074880,2298880,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,26,2446080,2494080,2286080,2510080,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,27,2468960,2516960,2308960,2532960,1,0,0,0,0,0,0,0,2,1,0,0
FluencyBank,107,28,2656480,2704480,2496480,2720480,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,29,2682880,2730880,2522880,2746880,0,0,0,0,0,0,1,0,3,0,0,0
FluencyBank,107,30,2734720,2782720,2574720,2798720,0,0,1,0,0,0,0,0,3,0,0,0
FluencyBank,107,31,2759200,2807200,2599200,2823200,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,107,32,2995680,3043680,2835680,3059680,0,0,0,1,1,1,0,0,1,0,0,0
FluencyBank,107,33,3017440,3065440,2857440,3081440,0,0,0,0,0,2,0,0,1,0,0,0
FluencyBank,107,34,3060960,3108960,2900960,3124960,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,35,3172160,3220160,3012160,3236160,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,107,36,3195040,3243040,3035040,3259040,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,107,37,3236320,3284320,3076320,3300320,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,107,38,3258080,3306080,3098080,3322080,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,107,39,212160,260160,52160,276160,0,0,0,1,2,0,0,0,0,0,0,0
FluencyBank,107,40,3309600,3357600,3149600,3373600,0,0,1,0,1,1,0,0,0,0,0,0
FluencyBank,107,41,3322080,3370080,3162080,3386080,0,0,0,1,0,3,0,0,0,0,0,0
FluencyBank,107,42,3361120,3409120,3201120,3425120,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,43,3545600,3593600,3385600,3609600,0,0,2,0,0,0,0,0,1,1,0,0
FluencyBank,107,44,3568640,3616640,3408640,3632640,0,0,1,1,0,0,0,0,1,0,0,0
FluencyBank,107,45,3857600,3905600,3697600,3921600,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,107,46,3880000,3928000,3720000,3944000,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,47,3932480,3980480,3772480,3996480,0,0,0,2,0,0,0,0,1,0,0,0
FluencyBank,107,48,3954080,4002080,3794080,4018080,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,107,49,4004800,4052800,3844800,4068800,0,0,1,0,0,0,0,0,2,1,0,0
FluencyBank,107,50,4029600,4077600,3869600,4093600,0,0,1,1,0,0,0,0,1,0,0,0
FluencyBank,107,51,4070720,4118720,3910720,4134720,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,107,52,4095200,4143200,3935200,4159200,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,107,53,4287360,4335360,4127360,4351360,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,107,54,4315200,4363200,4155200,4379200,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,107,55,4418400,4466400,4258400,4482400,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,107,56,4440960,4488960,4280960,4504960,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,107,57,226720,274720,66720,290720,0,0,1,1,0,0,0,0,1,0,0,0
FluencyBank,107,58,4497280,4545280,4337280,4561280,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,107,59,4519200,4567200,4359200,4583200,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,60,4679840,4727840,4519840,4743840,0,0,0,0,0,1,0,3,2,0,0,0
FluencyBank,107,61,4700960,4748960,4540960,4764960,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,107,62,4840160,4888160,4680160,4904160,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,63,4871840,4919840,4711840,4935840,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,64,4958080,5006080,4798080,5022080,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,107,65,4980480,5028480,4820480,5044480,0,0,0,0,0,0,0,3,3,1,0,0
FluencyBank,107,66,5106400,5154400,4946400,5170400,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,67,5127520,5175520,4967520,5191520,0,0,0,0,0,2,0,0,1,0,0,0
FluencyBank,107,68,5192960,5240960,5032960,5256960,0,0,0,0,0,0,0,2,3,1,0,0
FluencyBank,107,69,5216320,5264320,5056320,5280320,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,107,70,5235040,5283040,5075040,5299040,0,0,0,0,0,0,0,2,3,1,0,0
FluencyBank,107,71,5326240,5374240,5166240,5390240,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,72,5347360,5395360,5187360,5411360,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,107,73,5462720,5510720,5302720,5526720,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,107,74,5487840,5535840,5327840,5551840,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,107,75,5565760,5613760,5405760,5629760,0,0,0,3,0,0,1,0,0,1,0,0
FluencyBank,107,76,5589760,5637760,5429760,5653760,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,107,77,330880,378880,170880,394880,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,107,78,352960,400960,192960,416960,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,79,5849440,5897440,5689440,5913440,0,0,0,0,3,2,1,0,0,0,0,0
FluencyBank,107,80,5870880,5918880,5710880,5934880,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,81,5931840,5979840,5771840,5995840,0,0,0,0,0,1,0,3,2,1,0,0
FluencyBank,107,82,5954720,6002720,5794720,6018720,0,0,1,0,0,0,0,2,2,0,0,0
FluencyBank,107,83,6134240,6182240,5974240,6198240,0,0,1,2,1,0,0,0,0,0,0,0
FluencyBank,107,84,6155520,6203520,5995520,6219520,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,107,85,6306560,6354560,6146560,6370560,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,107,86,6328800,6376800,6168800,6392800,0,0,2,0,0,0,0,0,1,0,0,0
FluencyBank,107,87,6389600,6437600,6229600,6453600,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,88,6421920,6469920,6261920,6485920,0,0,0,0,0,2,0,0,2,0,0,0
FluencyBank,107,89,389280,437280,229280,453280,0,0,1,0,0,0,0,0,2,2,0,0
FluencyBank,107,90,436800,484800,276800,500800,0,0,1,1,0,0,0,0,1,0,0,0
FluencyBank,107,91,462400,510400,302400,526400,0,0,0,0,1,2,0,0,0,1,0,0
FluencyBank,107,92,480960,528960,320960,544960,0,0,0,0,0,2,0,0,1,1,0,0
FluencyBank,107,93,555040,603040,395040,619040,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,107,94,576960,624960,416960,640960,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,107,95,711520,759520,551520,775520,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,107,96,732480,780480,572480,796480,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,109,0,910240,958240,750240,974240,0,0,2,0,0,0,0,0,1,0,0,0
FluencyBank,109,1,4751680,4799680,4591680,4815680,0,0,0,1,1,3,0,2,0,0,0,0
FluencyBank,109,2,4777600,4825600,4617600,4841600,0,0,0,2,0,0,0,0,1,0,0,0
FluencyBank,109,3,4848800,4896800,4688800,4912800,0,0,0,0,2,0,0,0,1,0,0,0
FluencyBank,109,4,4909600,4957600,4749600,4973600,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,109,5,5007200,5055200,4847200,5071200,0,0,0,0,0,0,0,2,3,2,0,0
FluencyBank,109,6,5035040,5083040,4875040,5099040,0,0,3,1,0,0,0,3,0,0,0,0
FluencyBank,109,7,5083200,5131200,4923200,5147200,0,0,2,0,2,0,0,0,0,0,0,0
FluencyBank,109,8,5152160,5200160,4992160,5216160,0,0,1,1,1,0,0,2,0,0,0,0
FluencyBank,109,9,5241600,5289600,5081600,5305600,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,109,10,5265760,5313760,5105760,5329760,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,109,11,5300000,5348000,5140000,5364000,0,0,2,0,2,0,0,0,0,0,0,0
FluencyBank,109,12,5338240,5386240,5178240,5402240,0,0,1,1,0,0,0,0,1,0,0,0
FluencyBank,109,13,5363680,5411680,5203680,5427680,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,109,14,5396800,5444800,5236800,5460800,0,0,0,1,0,0,0,3,2,0,0,0
FluencyBank,109,15,5426560,5474560,5266560,5490560,0,0,0,1,1,0,0,2,1,0,0,0
FluencyBank,109,16,3241280,3289280,3081280,3305280,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,109,17,3274720,3322720,3114720,3338720,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,109,18,5473280,5521280,5313280,5537280,0,0,1,0,0,0,0,3,2,0,0,0
FluencyBank,109,19,5517600,5565600,5357600,5581600,0,0,3,0,0,0,0,2,0,0,0,0
FluencyBank,109,20,5562400,5610400,5402400,5626400,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,109,21,5588800,5636800,5428800,5652800,0,0,3,1,0,0,0,0,0,0,0,0
FluencyBank,109,22,5727200,5775200,5567200,5791200,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,109,23,5758880,5806880,5598880,5822880,0,0,0,1,0,0,0,0,2,1,0,0
FluencyBank,109,24,5779040,5827040,5619040,5843040,0,0,1,0,0,0,0,3,2,0,0,0
FluencyBank,109,25,5814080,5862080,5654080,5878080,0,0,0,0,3,0,0,1,0,0,0,0
FluencyBank,109,26,5833120,5881120,5673120,5897120,0,0,0,2,1,1,0,0,0,0,0,0
FluencyBank,109,27,5880160,5928160,5720160,5944160,0,0,2,2,0,0,0,1,0,1,0,0
FluencyBank,109,28,5906720,5954720,5746720,5970720,0,0,0,0,0,1,0,2,2,0,0,0
FluencyBank,109,29,6017920,6065920,5857920,6081920,0,0,0,2,1,0,0,0,0,1,0,0
FluencyBank,109,30,6047680,6095680,5887680,6111680,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,109,31,6181440,6229440,6021440,6245440,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,109,32,6217120,6265120,6057120,6281120,0,0,0,1,1,1,0,3,0,0,0,0
FluencyBank,109,33,4080160,4128160,3920160,4144160,0,0,0,1,1,1,0,2,0,0,0,0
FluencyBank,109,34,4105440,4153440,3945440,4169440,0,0,1,0,0,0,0,2,2,2,0,0
FluencyBank,109,35,6234400,6282400,6074400,6298400,0,0,0,2,1,0,0,0,0,0,0,0
FluencyBank,109,36,6299040,6347040,6139040,6363040,0,0,0,0,3,0,0,0,0,0,0,0
FluencyBank,109,37,6344160,6392160,6184160,6408160,0,0,0,2,1,0,0,0,0,0,0,0
FluencyBank,109,38,6358880,6406880,6198880,6422880,0,0,0,1,2,0,0,0,0,0,0,0
FluencyBank,109,39,6376640,6424640,6216640,6440640,0,0,0,0,1,2,0,0,0,0,0,0
FluencyBank,109,40,6428800,6476800,6268800,6492800,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,109,41,6454880,6502880,6294880,6518880,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,109,42,6510880,6558880,6350880,6574880,0,0,1,2,1,0,0,0,0,1,0,0
FluencyBank,109,43,6535200,6583200,6375200,6599200,0,0,0,1,2,0,0,0,0,0,0,0
FluencyBank,109,44,6602400,6650400,6442400,6666400,0,0,1,0,0,0,0,0,2,2,0,0
FluencyBank,109,45,6628800,6676800,6468800,6692800,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,109,46,6755360,6803360,6595360,6819360,0,0,0,1,2,0,0,0,0,0,0,0
FluencyBank,109,47,6787040,6835040,6627040,6851040,0,0,3,0,0,0,0,1,0,1,0,0
FluencyBank,109,48,4135040,4183040,3975040,4199040,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,109,49,6886400,6934400,6726400,6950400,0,0,0,1,1,1,0,2,0,0,0,0
FluencyBank,109,50,6912480,6960480,6752480,6976480,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,109,51,6931680,6979680,6771680,6995680,0,0,0,0,0,1,0,1,2,0,0,0
FluencyBank,109,52,7061440,7109440,6901440,7125440,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,109,53,7086240,7134240,6926240,7150240,0,0,0,1,0,0,0,2,2,1,0,0
FluencyBank,109,54,7126880,7174880,6966880,7190880,0,0,2,0,0,0,0,0,1,0,0,0
FluencyBank,109,55,7195680,7243680,7035680,7259680,0,0,0,1,2,0,0,3,0,0,0,0
FluencyBank,109,56,7220160,7268160,7060160,7284160,0,0,1,0,0,0,0,3,2,0,0,0
FluencyBank,109,57,7309120,7357120,7149120,7373120,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,109,58,7344160,7392160,7184160,7408160,0,0,0,1,1,0,0,0,1,0,0,0
FluencyBank,109,59,7452800,7500800,7292800,7516800,0,0,0,1,0,1,0,0,1,0,0,0
FluencyBank,109,60,7481760,7529760,7321760,7545760,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,109,61,7517280,7565280,7357280,7581280,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,109,62,7539360,7587360,7379360,7603360,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,109,63,7627360,7675360,7467360,7691360,0,0,0,0,1,0,0,0,2,0,0,0
FluencyBank,109,64,7656960,7704960,7496960,7720960,0,0,0,1,1,0,0,0,1,0,0,0
FluencyBank,109,65,4168960,4216960,4008960,4232960,0,0,0,0,3,0,0,0,0,0,0,0
FluencyBank,109,66,7689280,7737280,7529280,7753280,0,0,0,1,0,1,0,3,2,2,0,0
FluencyBank,109,67,7706880,7754880,7546880,7770880,0,0,1,0,0,0,0,3,2,0,0,0
FluencyBank,109,68,7742560,7790560,7582560,7806560,0,0,0,0,3,0,0,1,0,0,0,0
FluencyBank,109,69,7789920,7837920,7629920,7853920,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,109,70,7832160,7880160,7672160,7896160,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,109,71,7934560,7982560,7774560,7998560,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,109,72,7959360,8007360,7799360,8023360,0,0,0,1,2,1,0,0,0,0,0,0
FluencyBank,109,73,8025760,8073760,7865760,8089760,0,0,0,0,0,1,0,3,2,0,0,0
FluencyBank,109,74,8203840,8251840,8043840,8267840,0,0,0,0,2,0,0,0,1,1,0,0
FluencyBank,109,75,8230240,8278240,8070240,8294240,0,0,2,0,1,0,0,0,0,0,0,0
FluencyBank,109,76,8354560,8402560,8194560,8418560,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,109,77,8383040,8431040,8223040,8447040,0,0,0,0,1,0,0,0,2,0,0,0
FluencyBank,109,78,4340800,4388800,4180800,4404800,0,0,0,0,0,1,0,1,3,0,0,0
FluencyBank,109,79,4376800,4424800,4216800,4440800,0,0,1,1,1,0,0,2,0,1,0,0
FluencyBank,109,80,4445120,4493120,4285120,4509120,0,0,3,0,0,0,0,0,0,1,0,0
FluencyBank,109,81,4471360,4519360,4311360,4535360,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,109,82,4498720,4546720,4338720,4562720,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,109,83,4559520,4607520,4399520,4623520,0,0,0,0,2,0,0,0,1,0,0,0
FluencyBank,109,84,4604320,4652320,4444320,4668320,0,0,1,2,0,0,0,0,0,0,0,0
FluencyBank,111,0,0,48000,-160000,64000,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,111,1,9640800,9688800,9480800,9704800,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,111,2,9668320,9716320,9508320,9732320,0,0,0,0,0,0,1,0,3,0,0,0
FluencyBank,111,3,9816960,9864960,9656960,9880960,0,0,0,1,0,2,0,1,0,0,0,0
FluencyBank,111,4,9847680,9895680,9687680,9911680,0,0,0,0,1,0,0,0,2,2,0,0
FluencyBank,111,5,10026240,10074240,9866240,10090240,0,0,0,0,0,3,0,1,0,0,0,0
FluencyBank,111,6,9999520,10047520,9839520,10063520,0,0,0,2,0,0,0,0,1,0,0,0
FluencyBank,111,7,10180320,10228320,10020320,10244320,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,111,8,10218560,10266560,10058560,10282560,0,0,0,1,0,3,0,1,0,0,0,0
FluencyBank,111,9,10260640,10308640,10100640,10324640,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,111,10,10287360,10335360,10127360,10351360,0,0,0,1,0,0,2,0,2,0,0,0
FluencyBank,111,11,1022560,1070560,862560,1086560,0,0,0,0,0,2,0,0,1,0,0,0
FluencyBank,111,12,1132640,1180640,972640,1196640,0,0,0,0,1,3,0,1,0,0,0,0
FluencyBank,111,13,1163680,1211680,1003680,1227680,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,111,14,1207200,1255200,1047200,1271200,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,111,15,1312800,1360800,1152800,1376800,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,111,16,1343840,1391840,1183840,1407840,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,111,17,1382880,1430880,1222880,1446880,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,111,18,1478720,1526720,1318720,1542720,0,0,1,0,0,3,0,0,0,0,0,0
FluencyBank,111,19,1506880,1554880,1346880,1570880,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,111,20,1622240,1670240,1462240,1686240,0,0,0,0,0,2,0,0,1,0,0,0
FluencyBank,111,21,1654720,1702720,1494720,1718720,0,0,1,2,1,1,0,1,0,0,0,0
FluencyBank,111,22,1676000,1724000,1516000,1740000,0,0,3,2,1,0,0,0,0,0,0,0
FluencyBank,111,23,1720320,1768320,1560320,1784320,1,0,0,2,0,2,0,0,0,0,0,0
FluencyBank,111,24,1749920,1797920,1589920,1813920,0,0,0,0,1,0,0,0,2,0,0,0
FluencyBank,111,25,223520,271520,63520,287520,0,0,0,0,0,0,0,3,3,1,0,0
FluencyBank,111,26,248000,296000,88000,312000,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,111,27,1856800,1904800,1696800,1920800,0,0,0,0,0,1,0,0,2,0,0,0
FluencyBank,111,28,1884800,1932800,1724800,1948800,0,0,0,1,0,0,0,0,2,2,0,0
FluencyBank,111,29,1911200,1959200,1751200,1975200,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,111,30,1974400,2022400,1814400,2038400,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,111,31,1998560,2046560,1838560,2062560,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,111,32,2025280,2073280,1865280,2089280,0,0,3,0,0,0,0,0,0,0,0,0
